i_vs	I(R_vs)/I(R_rs)
Step Information: I_sc=1m Elec=100m Rho=100m  (Run: 1/336)
3.981071705534969e-002	1.990539e+001
4.641588833612775e-002	2.150679e+001
5.411695265464631e-002	2.308950e+001
6.309573444801926e-002	2.463571e+001
7.356422544596405e-002	2.612922e+001
8.576958985908932e-002	2.755614e+001
9.999999999999990e-002	2.890523e+001
1.165914401179830e-001	3.016818e+001
1.359356390878524e-001	3.133958e+001
1.584893192461112e-001	3.241678e+001
1.847849797422289e-001	3.339953e+001
2.154434690031881e-001	3.428967e+001
2.511886431509577e-001	3.509068e+001
2.928644564625232e-001	3.580725e+001
3.414548873833597e-001	3.644490e+001
3.981071705534967e-001	3.700968e+001
4.641588833612772e-001	3.750785e+001
5.411695265464629e-001	3.794564e+001
6.309573444801924e-001	3.832914e+001
7.356422544596403e-001	3.866414e+001
8.576958985908929e-001	3.895604e+001
9.999999999999986e-001	3.920985e+001
1.165914401179830e+000	3.943013e+001
1.359356390878524e+000	3.962099e+001
1.584893192461111e+000	3.978613e+001
1.847849797422288e+000	3.992885e+001
2.154434690031880e+000	4.005205e+001
2.511886431509576e+000	4.015831e+001
2.928644564625231e+000	4.024989e+001
3.414548873833596e+000	4.032877e+001
3.981071705534965e+000	4.039666e+001
4.641588833612770e+000	4.045507e+001
5.411695265464627e+000	4.050530e+001
6.309573444801921e+000	4.054847e+001
7.356422544596399e+000	4.058558e+001
8.576958985908926e+000	4.061746e+001
1.000000000000000e+001	4.064484e+001
Step Information: I_sc=1.58489m Elec=100m Rho=10  (Run: 170/336)
1.000000000000000e-003	-3.476800e-001
1.165914401179832e-003	-2.414144e-001
1.359356390878525e-003	-1.182086e-001
1.584893192461113e-003	2.450843e-002
1.847849797422291e-003	1.896526e-001
2.154434690031883e-003	3.805159e-001
2.511886431509579e-003	6.007940e-001
2.928644564625235e-003	8.546076e-001
3.414548873833600e-003	1.146516e+000
3.981071705534971e-003	1.481517e+000
4.641588833612776e-003	1.865024e+000
5.411695265464634e-003	2.302823e+000
6.309573444801929e-003	2.800991e+000
7.356422544596409e-003	3.365780e+000
8.576958985908937e-003	4.003444e+000
9.999999999999995e-003	4.720018e+000
1.165914401179831e-002	5.521034e+000
1.359356390878525e-002	6.411188e+000
1.584893192461112e-002	7.393950e+000
1.847849797422290e-002	8.471151e+000
2.154434690031882e-002	9.642564e+000
2.511886431509578e-002	1.090552e+001
2.928644564625235e-002	1.225462e+001
3.414548873833599e-002	1.368154e+001
3.981071705534969e-002	1.517506e+001
4.641588833612775e-002	1.672127e+001
5.411695265464631e-002	1.830399e+001
6.309573444801926e-002	1.990539e+001
7.356422544596405e-002	2.150679e+001
8.576958985908932e-002	2.308950e+001
9.999999999999990e-002	2.463571e+001
1.165914401179830e-001	2.612922e+001
1.359356390878524e-001	2.755614e+001
1.584893192461112e-001	2.890523e+001
1.847849797422289e-001	3.016818e+001
2.154434690031881e-001	3.133958e+001
2.511886431509577e-001	3.241677e+001
2.928644564625232e-001	3.339953e+001
3.414548873833597e-001	3.428967e+001
3.981071705534967e-001	3.509068e+001
4.641588833612772e-001	3.580725e+001
5.411695265464629e-001	3.644490e+001
6.309573444801924e-001	3.700968e+001
7.356422544596403e-001	3.750785e+001
8.576958985908929e-001	3.794564e+001
9.999999999999986e-001	3.832914e+001
1.165914401179830e+000	3.866414e+001
1.359356390878524e+000	3.895605e+001
1.584893192461111e+000	3.920985e+001
1.847849797422288e+000	3.943013e+001
2.154434690031880e+000	3.962099e+001
2.511886431509576e+000	3.978613e+001
2.928644564625231e+000	3.992885e+001
3.414548873833596e+000	4.005205e+001
3.981071705534965e+000	4.015831e+001
4.641588833612770e+000	4.024990e+001
5.411695265464627e+000	4.032877e+001
6.309573444801921e+000	4.039666e+001
7.356422544596399e+000	4.045507e+001
8.576958985908926e+000	4.050530e+001
1.000000000000000e+001	4.054848e+001
Step Information: I_sc=2.51189m Elec=100m Rho=10  (Run: 171/336)
1.000000000000000e-003	-5.860304e-001
1.165914401179832e-003	-5.181384e-001
1.359356390878525e-003	-4.392629e-001
1.584893192461113e-003	-3.476800e-001
1.847849797422291e-003	-2.414144e-001
2.154434690031883e-003	-1.182085e-001
2.511886431509579e-003	2.450843e-002
2.928644564625235e-003	1.896526e-001
3.414548873833600e-003	3.805159e-001
3.981071705534971e-003	6.007939e-001
4.641588833612776e-003	8.546076e-001
5.411695265464634e-003	1.146516e+000
6.309573444801929e-003	1.481517e+000
7.356422544596409e-003	1.865024e+000
8.576958985908937e-003	2.302823e+000
9.999999999999995e-003	2.800991e+000
1.165914401179831e-002	3.365780e+000
1.359356390878525e-002	4.003444e+000
1.584893192461112e-002	4.720018e+000
1.847849797422290e-002	5.521034e+000
2.154434690031882e-002	6.411188e+000
2.511886431509578e-002	7.393950e+000
2.928644564625235e-002	8.471152e+000
3.414548873833599e-002	9.642564e+000
3.981071705534969e-002	1.090552e+001
4.641588833612775e-002	1.225462e+001
5.411695265464631e-002	1.368154e+001
6.309573444801926e-002	1.517506e+001
7.356422544596405e-002	1.672127e+001
8.576958985908932e-002	1.830399e+001
9.999999999999990e-002	1.990539e+001
1.165914401179830e-001	2.150679e+001
1.359356390878524e-001	2.308950e+001
1.584893192461112e-001	2.463571e+001
1.847849797422289e-001	2.612922e+001
2.154434690031881e-001	2.755614e+001
2.511886431509577e-001	2.890523e+001
2.928644564625232e-001	3.016818e+001
3.414548873833597e-001	3.133958e+001
3.981071705534967e-001	3.241677e+001
4.641588833612772e-001	3.339953e+001
5.411695265464629e-001	3.428967e+001
6.309573444801924e-001	3.509068e+001
7.356422544596403e-001	3.580725e+001
8.576958985908929e-001	3.644490e+001
9.999999999999986e-001	3.700969e+001
1.165914401179830e+000	3.750785e+001
1.359356390878524e+000	3.794564e+001
1.584893192461111e+000	3.832914e+001
1.847849797422288e+000	3.866414e+001
2.154434690031880e+000	3.895605e+001
2.511886431509576e+000	3.920986e+001
2.928644564625231e+000	3.943013e+001
3.414548873833596e+000	3.962099e+001
3.981071705534965e+000	3.978613e+001
4.641588833612770e+000	3.992885e+001
5.411695265464627e+000	4.005205e+001
6.309573444801921e+000	4.015831e+001
7.356422544596399e+000	4.024990e+001
8.576958985908926e+000	4.032877e+001
1.000000000000000e+001	4.039666e+001
Step Information: I_sc=3.98107m Elec=100m Rho=10  (Run: 172/336)
1.000000000000000e-003	-7.378450e-001
1.165914401179832e-003	-6.946672e-001
1.359356390878525e-003	-6.444390e-001
1.584893192461113e-003	-5.860304e-001
1.847849797422291e-003	-5.181385e-001
2.154434690031883e-003	-4.392629e-001
2.511886431509579e-003	-3.476800e-001
2.928644564625235e-003	-2.414144e-001
3.414548873833600e-003	-1.182085e-001
3.981071705534971e-003	2.450843e-002
4.641588833612776e-003	1.896526e-001
5.411695265464634e-003	3.805159e-001
6.309573444801929e-003	6.007939e-001
7.356422544596409e-003	8.546076e-001
8.576958985908937e-003	1.146516e+000
9.999999999999995e-003	1.481517e+000
1.165914401179831e-002	1.865024e+000
1.359356390878525e-002	2.302822e+000
1.584893192461112e-002	2.800991e+000
1.847849797422290e-002	3.365780e+000
2.154434690031882e-002	4.003444e+000
2.511886431509578e-002	4.720018e+000
2.928644564625235e-002	5.521034e+000
3.414548873833599e-002	6.411188e+000
3.981071705534969e-002	7.393951e+000
4.641588833612775e-002	8.471151e+000
5.411695265464631e-002	9.642565e+000
6.309573444801926e-002	1.090552e+001
7.356422544596405e-002	1.225462e+001
8.576958985908932e-002	1.368154e+001
9.999999999999990e-002	1.517506e+001
1.165914401179830e-001	1.672127e+001
1.359356390878524e-001	1.830399e+001
1.584893192461112e-001	1.990539e+001
1.847849797422289e-001	2.150679e+001
2.154434690031881e-001	2.308950e+001
2.511886431509577e-001	2.463571e+001
2.928644564625232e-001	2.612922e+001
3.414548873833597e-001	2.755614e+001
3.981071705534967e-001	2.890523e+001
4.641588833612772e-001	3.016818e+001
5.411695265464629e-001	3.133958e+001
6.309573444801924e-001	3.241677e+001
7.356422544596403e-001	3.339953e+001
8.576958985908929e-001	3.428967e+001
9.999999999999986e-001	3.509068e+001
1.165914401179830e+000	3.580725e+001
1.359356390878524e+000	3.644490e+001
1.584893192461111e+000	3.700968e+001
1.847849797422288e+000	3.750785e+001
2.154434690031880e+000	3.794564e+001
2.511886431509576e+000	3.832914e+001
2.928644564625231e+000	3.866414e+001
3.414548873833596e+000	3.895605e+001
3.981071705534965e+000	3.920985e+001
4.641588833612770e+000	3.943013e+001
5.411695265464627e+000	3.962099e+001
6.309573444801921e+000	3.978613e+001
7.356422544596399e+000	3.992885e+001
8.576958985908926e+000	4.005205e+001
1.000000000000000e+001	4.015831e+001
Step Information: I_sc=6.30957m Elec=100m Rho=10  (Run: 173/336)
1.000000000000000e-003	-8.342077e-001
1.165914401179832e-003	-8.068275e-001
1.359356390878525e-003	-7.749498e-001
1.584893192461113e-003	-7.378449e-001
1.847849797422291e-003	-6.946673e-001
2.154434690031883e-003	-6.444390e-001
2.511886431509579e-003	-5.860304e-001
2.928644564625235e-003	-5.181384e-001
3.414548873833600e-003	-4.392629e-001
3.981071705534971e-003	-3.476800e-001
4.641588833612776e-003	-2.414144e-001
5.411695265464634e-003	-1.182085e-001
6.309573444801929e-003	2.450844e-002
7.356422544596409e-003	1.896526e-001
8.576958985908937e-003	3.805159e-001
9.999999999999995e-003	6.007939e-001
1.165914401179831e-002	8.546077e-001
1.359356390878525e-002	1.146516e+000
1.584893192461112e-002	1.481517e+000
1.847849797422290e-002	1.865024e+000
2.154434690031882e-002	2.302823e+000
2.511886431509578e-002	2.800991e+000
2.928644564625235e-002	3.365780e+000
3.414548873833599e-002	4.003444e+000
3.981071705534969e-002	4.720018e+000
4.641588833612775e-002	5.521034e+000
5.411695265464631e-002	6.411188e+000
6.309573444801926e-002	7.393951e+000
7.356422544596405e-002	8.471152e+000
8.576958985908932e-002	9.642564e+000
9.999999999999990e-002	1.090552e+001
1.165914401179830e-001	1.225462e+001
1.359356390878524e-001	1.368154e+001
1.584893192461112e-001	1.517506e+001
1.847849797422289e-001	1.672127e+001
2.154434690031881e-001	1.830399e+001
2.511886431509577e-001	1.990539e+001
2.928644564625232e-001	2.150679e+001
3.414548873833597e-001	2.308950e+001
3.981071705534967e-001	2.463571e+001
4.641588833612772e-001	2.612922e+001
5.411695265464629e-001	2.755614e+001
6.309573444801924e-001	2.890523e+001
7.356422544596403e-001	3.016818e+001
8.576958985908929e-001	3.133958e+001
9.999999999999986e-001	3.241677e+001
1.165914401179830e+000	3.339953e+001
1.359356390878524e+000	3.428967e+001
1.584893192461111e+000	3.509068e+001
1.847849797422288e+000	3.580725e+001
2.154434690031880e+000	3.644490e+001
2.511886431509576e+000	3.700968e+001
2.928644564625231e+000	3.750785e+001
3.414548873833596e+000	3.794564e+001
3.981071705534965e+000	3.832914e+001
4.641588833612770e+000	3.866414e+001
5.411695265464627e+000	3.895605e+001
6.309573444801921e+000	3.920986e+001
7.356422544596399e+000	3.943013e+001
8.576958985908926e+000	3.962099e+001
1.000000000000000e+001	3.978613e+001
Step Information: I_sc=10m Elec=100m Rho=10  (Run: 174/336)
1.000000000000000e-003	-8.952386e-001
1.165914401179832e-003	-8.779080e-001
1.359356390878525e-003	-8.577201e-001
1.584893192461113e-003	-8.342074e-001
1.847849797422291e-003	-8.068272e-001
2.154434690031883e-003	-7.749496e-001
2.511886431509579e-003	-7.378447e-001
2.928644564625235e-003	-6.946670e-001
3.414548873833600e-003	-6.444387e-001
3.981071705534971e-003	-5.860302e-001
4.641588833612776e-003	-5.181382e-001
5.411695265464634e-003	-4.392627e-001
6.309573444801929e-003	-3.476799e-001
7.356422544596409e-003	-2.414143e-001
8.576958985908937e-003	-1.182085e-001
9.999999999999995e-003	2.450849e-002
1.165914401179831e-002	1.896526e-001
1.359356390878525e-002	3.805159e-001
1.584893192461112e-002	6.007939e-001
1.847849797422290e-002	8.546076e-001
2.154434690031882e-002	1.146516e+000
2.511886431509578e-002	1.481517e+000
2.928644564625235e-002	1.865024e+000
3.414548873833599e-002	2.302822e+000
3.981071705534969e-002	2.800991e+000
4.641588833612775e-002	3.365780e+000
5.411695265464631e-002	4.003444e+000
6.309573444801926e-002	4.720018e+000
7.356422544596405e-002	5.521034e+000
8.576958985908932e-002	6.411188e+000
9.999999999999990e-002	7.393951e+000
1.165914401179830e-001	8.471152e+000
1.359356390878524e-001	9.642565e+000
1.584893192461112e-001	1.090552e+001
1.847849797422289e-001	1.225462e+001
2.154434690031881e-001	1.368154e+001
2.511886431509577e-001	1.517506e+001
2.928644564625232e-001	1.672127e+001
3.414548873833597e-001	1.830399e+001
3.981071705534967e-001	1.990539e+001
4.641588833612772e-001	2.150679e+001
5.411695265464629e-001	2.308950e+001
6.309573444801924e-001	2.463571e+001
7.356422544596403e-001	2.612922e+001
8.576958985908929e-001	2.755614e+001
9.999999999999986e-001	2.890523e+001
1.165914401179830e+000	3.016818e+001
1.359356390878524e+000	3.133958e+001
1.584893192461111e+000	3.241677e+001
1.847849797422288e+000	3.339953e+001
2.154434690031880e+000	3.428967e+001
2.511886431509576e+000	3.509068e+001
2.928644564625231e+000	3.580724e+001
3.414548873833596e+000	3.644490e+001
3.981071705534965e+000	3.700968e+001
4.641588833612770e+000	3.750785e+001
5.411695265464627e+000	3.794564e+001
6.309573444801921e+000	3.832914e+001
7.356422544596399e+000	3.866414e+001
8.576958985908926e+000	3.895604e+001
1.000000000000000e+001	3.920985e+001
Step Information: I_sc=15.8489m Elec=100m Rho=10  (Run: 175/336)
1.000000000000000e-003	-9.338329e-001
1.165914401179832e-003	-9.228756e-001
1.359356390878525e-003	-9.101075e-001
1.584893192461113e-003	-8.952311e-001
1.847849797422291e-003	-8.779001e-001
2.154434690031883e-003	-8.577119e-001
2.511886431509579e-003	-8.341991e-001
2.928644564625235e-003	-8.068189e-001
3.414548873833600e-003	-7.749415e-001
3.981071705534971e-003	-7.378370e-001
4.641588833612776e-003	-6.946601e-001
5.411695265464634e-003	-6.444327e-001
6.309573444801929e-003	-5.860251e-001
7.356422544596409e-003	-5.181343e-001
8.576958985908937e-003	-4.392599e-001
9.999999999999995e-003	-3.476780e-001
1.165914401179831e-002	-2.414131e-001
1.359356390878525e-002	-1.182078e-001
1.584893192461112e-002	2.450879e-002
1.847849797422290e-002	1.896528e-001
2.154434690031882e-002	3.805160e-001
2.511886431509578e-002	6.007939e-001
2.928644564625235e-002	8.546076e-001
3.414548873833599e-002	1.146516e+000
3.981071705534969e-002	1.481517e+000
4.641588833612775e-002	1.865024e+000
5.411695265464631e-002	2.302823e+000
6.309573444801926e-002	2.800991e+000
7.356422544596405e-002	3.365780e+000
8.576958985908932e-002	4.003444e+000
9.999999999999990e-002	4.720018e+000
1.165914401179830e-001	5.521034e+000
1.359356390878524e-001	6.411188e+000
1.584893192461112e-001	7.393951e+000
1.847849797422289e-001	8.471151e+000
2.154434690031881e-001	9.642565e+000
2.511886431509577e-001	1.090552e+001
2.928644564625232e-001	1.225462e+001
3.414548873833597e-001	1.368154e+001
3.981071705534967e-001	1.517506e+001
4.641588833612772e-001	1.672127e+001
5.411695265464629e-001	1.830399e+001
6.309573444801924e-001	1.990539e+001
7.356422544596403e-001	2.150679e+001
8.576958985908929e-001	2.308950e+001
9.999999999999986e-001	2.463571e+001
1.165914401179830e+000	2.612922e+001
1.359356390878524e+000	2.755614e+001
1.584893192461111e+000	2.890523e+001
1.847849797422288e+000	3.016818e+001
2.154434690031880e+000	3.133958e+001
2.511886431509576e+000	3.241677e+001
2.928644564625231e+000	3.339953e+001
3.414548873833596e+000	3.428967e+001
3.981071705534965e+000	3.509068e+001
4.641588833612770e+000	3.580724e+001
5.411695265464627e+000	3.644490e+001
6.309573444801921e+000	3.700968e+001
7.356422544596399e+000	3.750785e+001
8.576958985908926e+000	3.794564e+001
1.000000000000000e+001	3.832914e+001
Step Information: I_sc=25.1189m Elec=100m Rho=10  (Run: 176/336)
1.000000000000000e-003	-9.568978e-001
1.165914401179832e-003	-9.498174e-001
1.359356390878525e-003	-9.415834e-001
1.584893192461113e-003	-9.320135e-001
1.847849797422291e-003	-9.208934e-001
2.154434690031883e-003	-9.079760e-001
2.511886431509579e-003	-8.929745e-001
2.928644564625235e-003	-8.755560e-001
3.414548873833600e-003	-8.553330e-001
3.981071705534971e-003	-8.318523e-001
4.641588833612776e-003	-8.045824e-001
5.411695265464634e-003	-7.728981e-001
6.309573444801929e-003	-7.360623e-001
7.356422544596409e-003	-6.932092e-001
8.576958985908937e-003	-6.433284e-001
9.999999999999995e-003	-5.852514e-001
1.165914401179831e-002	-5.176416e-001
1.359356390878525e-002	-4.389785e-001
1.584893192461112e-002	-3.475363e-001
1.847849797422290e-002	-2.413514e-001
2.154434690031882e-002	-1.181851e-001
2.511886431509578e-002	2.451562e-002
2.928644564625235e-002	1.896544e-001
3.414548873833599e-002	3.805163e-001
3.981071705534969e-002	6.007939e-001
4.641588833612775e-002	8.546076e-001
5.411695265464631e-002	1.146516e+000
6.309573444801926e-002	1.481517e+000
7.356422544596405e-002	1.865024e+000
8.576958985908932e-002	2.302822e+000
9.999999999999990e-002	2.800991e+000
1.165914401179830e-001	3.365780e+000
1.359356390878524e-001	4.003444e+000
1.584893192461112e-001	4.720018e+000
1.847849797422289e-001	5.521034e+000
2.154434690031881e-001	6.411188e+000
2.511886431509577e-001	7.393950e+000
2.928644564625232e-001	8.471151e+000
3.414548873833597e-001	9.642565e+000
3.981071705534967e-001	1.090552e+001
4.641588833612772e-001	1.225462e+001
5.411695265464629e-001	1.368154e+001
6.309573444801924e-001	1.517506e+001
7.356422544596403e-001	1.672127e+001
8.576958985908929e-001	1.830399e+001
9.999999999999986e-001	1.990539e+001
1.165914401179830e+000	2.150679e+001
1.359356390878524e+000	2.308950e+001
1.584893192461111e+000	2.463571e+001
1.847849797422288e+000	2.612922e+001
2.154434690031880e+000	2.755614e+001
2.511886431509576e+000	2.890523e+001
2.928644564625231e+000	3.016818e+001
3.414548873833596e+000	3.133958e+001
3.981071705534965e+000	3.241677e+001
4.641588833612770e+000	3.339952e+001
5.411695265464627e+000	3.428967e+001
6.309573444801921e+000	3.509068e+001
7.356422544596399e+000	3.580725e+001
8.576958985908926e+000	3.644490e+001
1.000000000000000e+001	3.700968e+001
Step Information: I_sc=39.8107m Elec=100m Rho=10  (Run: 177/336)
1.000000000000000e-003	-9.625469e-001
1.165914401179832e-003	-9.564549e-001
1.359356390878525e-003	-9.493949e-001
1.584893192461113e-003	-9.412210e-001
1.847849797422291e-003	-9.317680e-001
2.154434690031883e-003	-9.208499e-001
2.511886431509579e-003	-9.082583e-001
2.928644564625235e-003	-8.937614e-001
3.414548873833600e-003	-8.771034e-001
3.981071705534971e-003	-8.580046e-001
4.641588833612776e-003	-8.361625e-001
5.411695265464634e-003	-8.112539e-001
6.309573444801929e-003	-7.829385e-001
7.356422544596409e-003	-7.508642e-001
8.576958985908937e-003	-7.146720e-001
