i_vs	I(R_rs)	I(R_vs)	I(R_vs)/I(R_rs)
1.584893192461112e-002	4.976996e-003	1.087194e-002	2.184438e+000
1.847849797422290e-002	4.979454e-003	1.349904e-002	2.710948e+000
2.154434690031882e-002	4.982322e-003	1.656203e-002	3.324158e+000
2.511886431509578e-002	4.985664e-003	2.013320e-002	4.038219e+000
2.928644564625235e-002	4.989561e-003	2.429689e-002	4.869544e+000
3.414548873833599e-002	4.994104e-003	2.915138e-002	5.837160e+000
3.981071705534969e-002	4.999401e-003	3.481132e-002	6.963098e+000
4.641588833612775e-002	5.005575e-003	4.141031e-002	8.272838e+000
5.411695265464631e-002	5.012773e-003	4.910418e-002	9.795811e+000
6.309573444801926e-002	5.021165e-003	5.807457e-002	1.156596e+001
7.356422544596405e-002	5.030947e-003	6.853328e-002	1.362234e+001
8.576958985908932e-002	5.042350e-003	8.072724e-002	1.600984e+001
9.999999999999990e-002	5.055643e-003	9.494436e-002	1.877988e+001
1.165914401179830e-001	5.071138e-003	1.115203e-001	2.199118e+001
1.359356390878524e-001	5.089197e-003	1.308464e-001	2.571062e+001
1.584893192461112e-001	5.110247e-003	1.533791e-001	3.001402e+001
1.847849797422289e-001	5.134779e-003	1.796502e-001	3.498694e+001
2.154434690031881e-001	5.163368e-003	2.102801e-001	4.072538e+001
2.511886431509577e-001	5.196682e-003	2.459920e-001	4.733635e+001
2.928644564625232e-001	5.235498e-003	2.876289e-001	5.493822e+001
3.414548873833597e-001	5.280720e-003	3.361742e-001	6.366067e+001
3.981071705534967e-001	5.333396e-003	3.927738e-001	7.364422e+001
4.641588833612772e-001	5.394744e-003	4.587641e-001	8.503910e+001
5.411695265464629e-001	5.466176e-003	5.357034e-001	9.800332e+001
6.309573444801924e-001	5.549325e-003	6.254080e-001	1.126998e+002
7.356422544596403e-001	5.646080e-003	7.299961e-001	1.292926e+002
8.576958985908929e-001	5.758617e-003	8.519373e-001	1.479413e+002
9.999999999999986e-001	5.889431e-003	9.941106e-001	1.687957e+002
1.165914401179830e+000	6.041373e-003	1.159873e+000	1.919883e+002
1.359356390878524e+000	6.217668e-003	1.353139e+000	2.176280e+002
1.584893192461111e+000	6.421912e-003	1.578471e+000	2.457946e+002
1.847849797422288e+000	6.658020e-003	1.841192e+000	2.765374e+002
2.154434690031880e+000	6.930054e-003	2.147505e+000	3.098828e+002
2.511886431509576e+000	7.241773e-003	2.504645e+000	3.458607e+002
2.928644564625231e+000	7.595521e-003	2.921049e+000	3.845752e+002
3.414548873833596e+000	7.989307e-003	3.406559e+000	4.263899e+002
3.981071705534965e+000	8.404460e-003	3.972667e+000	4.726856e+002
4.641588833612770e+000	8.790231e-003	4.632799e+000	5.270394e+002
5.411695265464627e+000	9.059253e-003	5.402636e+000	5.963666e+002
6.309573444801921e+000	9.257523e-003	6.300316e+000	6.805617e+002
7.356422544596399e+000	9.467418e-003	7.346955e+000	7.760252e+002
8.576958985908926e+000	9.711468e-003	8.567247e+000	8.821784e+002
1.000000000000000e+001	9.995962e-003	9.990004e+000	9.994040e+002
Step Information: I_sc=15.8489m Elec=100  (Run: 70/84)
1.000000000000000e-003	5.195980e-003	-4.195981e-003	-8.075436e-001
1.165914401179832e-003	5.196142e-003	-4.030227e-003	-7.756192e-001
1.359356390878525e-003	5.196330e-003	-3.836973e-003	-7.384007e-001
1.584893192461113e-003	5.196549e-003	-3.611655e-003	-6.950104e-001
1.847849797422291e-003	5.196804e-003	-3.348954e-003	-6.444257e-001
2.154434690031883e-003	5.197102e-003	-3.042667e-003	-5.854546e-001
2.511886431509579e-003	5.197449e-003	-2.685563e-003	-5.167078e-001
2.928644564625235e-003	5.197854e-003	-2.269209e-003	-4.365666e-001
3.414548873833600e-003	5.198326e-003	-1.783777e-003	-3.431445e-001
3.981071705534971e-003	5.198876e-003	-1.217804e-003	-2.342438e-001
4.641588833612776e-003	5.199518e-003	-5.579290e-004	-1.073040e-001
5.411695265464634e-003	5.200266e-003	2.114294e-004	4.065742e-002
6.309573444801929e-003	5.201138e-003	1.108435e-003	2.131140e-001
7.356422544596409e-003	5.202155e-003	2.154268e-003	4.141106e-001
8.576958985908937e-003	5.203340e-003	3.373618e-003	6.483563e-001
9.999999999999995e-003	5.204723e-003	4.795277e-003	9.213320e-001
1.165914401179831e-002	5.206334e-003	6.452810e-003	1.239415e+000
1.359356390878525e-002	5.208213e-003	8.385351e-003	1.610024e+000
1.584893192461112e-002	5.210404e-003	1.063853e-002	2.041786e+000
1.847849797422290e-002	5.212958e-003	1.326554e-002	2.544724e+000
2.154434690031882e-002	5.215936e-003	1.632841e-002	3.130485e+000
2.511886431509578e-002	5.219408e-003	1.989946e-002	3.812589e+000
2.928644564625235e-002	5.223456e-003	2.406299e-002	4.606718e+000
3.414548873833599e-002	5.228175e-003	2.891731e-002	5.531053e+000
3.981071705534969e-002	5.233678e-003	3.457704e-002	6.606643e+000
4.641588833612775e-002	5.240093e-003	4.117579e-002	7.857836e+000
5.411695265464631e-002	5.247572e-003	4.886938e-002	9.312759e+000
6.309573444801926e-002	5.256292e-003	5.783944e-002	1.100385e+001
7.356422544596405e-002	5.266459e-003	6.829777e-002	1.296844e+001
8.576958985908932e-002	5.278313e-003	8.049127e-002	1.524943e+001
9.999999999999990e-002	5.292132e-003	9.470787e-002	1.789598e+001
1.165914401179830e-001	5.308243e-003	1.112832e-001	2.096422e+001
1.359356390878524e-001	5.327027e-003	1.306086e-001	2.451811e+001
1.584893192461112e-001	5.348925e-003	1.531404e-001	2.863012e+001
1.847849797422289e-001	5.374456e-003	1.794105e-001	3.338208e+001
2.154434690031881e-001	5.404219e-003	2.100392e-001	3.886579e+001
2.511886431509577e-001	5.438918e-003	2.457497e-001	4.518357e+001
2.928644564625232e-001	5.479370e-003	2.873851e-001	5.244856e+001
3.414548873833597e-001	5.526526e-003	3.359284e-001	6.078472e+001
3.981071705534967e-001	5.581498e-003	3.925257e-001	7.032622e+001
4.641588833612772e-001	5.645579e-003	4.585133e-001	8.121634e+001
5.411695265464629e-001	5.720276e-003	5.354493e-001	9.360549e+001
6.309573444801924e-001	5.807344e-003	6.251500e-001	1.076482e+002
7.356422544596403e-001	5.908827e-003	7.297334e-001	1.234989e+002
8.576958985908929e-001	6.027105e-003	8.516688e-001	1.413064e+002
9.999999999999986e-001	6.164948e-003	9.938350e-001	1.612074e+002
1.165914401179830e+000	6.325577e-003	1.159589e+000	1.833175e+002
1.359356390878524e+000	6.512739e-003	1.352844e+000	2.077227e+002
1.584893192461111e+000	6.730787e-003	1.578162e+000	2.344692e+002
1.847849797422288e+000	6.984773e-003	1.840865e+000	2.635540e+002
2.154434690031880e+000	7.280553e-003	2.147154e+000	2.949163e+002
2.511886431509576e+000	7.624901e-003	2.504261e+000	3.284320e+002
2.928644564625231e+000	8.025628e-003	2.920619e+000	3.639116e+002
3.414548873833596e+000	8.491695e-003	3.406057e+000	4.011045e+002
3.981071705534965e+000	9.033306e-003	3.972039e+000	4.397104e+002
4.641588833612770e+000	9.661898e-003	4.631927e+000	4.794014e+002
5.411695265464627e+000	1.038991e-002	5.401305e+000	5.198606e+002
6.309573444801921e+000	1.122989e-002	6.298344e+000	5.608555e+002
7.356422544596399e+000	1.219154e-002	7.344231e+000	6.024037e+002
8.576958985908926e+000	1.326538e-002	8.563694e+000	6.455671e+002
1.000000000000000e+001	1.435921e-002	9.985641e+000	6.954173e+002
Step Information: I_sc=25.1189m Elec=100  (Run: 71/84)
1.000000000000000e-003	5.370725e-003	-4.370725e-003	-8.138055e-001
1.165914401179832e-003	5.370888e-003	-4.204974e-003	-7.829196e-001
1.359356390878525e-003	5.371079e-003	-4.011722e-003	-7.469118e-001
1.584893192461113e-003	5.371301e-003	-3.786407e-003	-7.049331e-001
1.847849797422291e-003	5.371559e-003	-3.523710e-003	-6.559938e-001
2.154434690031883e-003	5.371861e-003	-3.217427e-003	-5.989408e-001
2.511886431509579e-003	5.372213e-003	-2.860327e-003	-5.324298e-001
2.928644564625235e-003	5.372623e-003	-2.443979e-003	-4.548949e-001
3.414548873833600e-003	5.373102e-003	-1.958553e-003	-3.645106e-001
3.981071705534971e-003	5.373659e-003	-1.392587e-003	-2.591507e-001
4.641588833612776e-003	5.374309e-003	-7.327204e-004	-1.363376e-001
5.411695265464634e-003	5.375067e-003	3.662813e-005	6.814451e-003
6.309573444801929e-003	5.375951e-003	9.336226e-004	1.736665e-001
7.356422544596409e-003	5.376981e-003	1.979441e-003	3.681325e-001
8.576958985908937e-003	5.378183e-003	3.198777e-003	5.947691e-001
9.999999999999995e-003	5.379583e-003	4.620417e-003	8.588801e-001
1.165914401179831e-002	5.381216e-003	6.277928e-003	1.166637e+000
1.359356390878525e-002	5.383120e-003	8.210444e-003	1.525220e+000
1.584893192461112e-002	5.385340e-003	1.046359e-002	1.942977e+000
1.847849797422290e-002	5.387928e-003	1.309057e-002	2.429611e+000
2.154434690031882e-002	5.390945e-003	1.615340e-002	2.996395e+000
2.511886431509578e-002	5.394463e-003	1.972440e-002	3.656416e+000
2.928644564625235e-002	5.398565e-003	2.388788e-002	4.424857e+000
3.414548873833599e-002	5.403347e-003	2.874214e-002	5.319322e+000
3.981071705534969e-002	5.408923e-003	3.440179e-002	6.360193e+000
4.641588833612775e-002	5.415424e-003	4.100046e-002	7.571053e+000
5.411695265464631e-002	5.423003e-003	4.869395e-002	8.979148e+000
6.309573444801926e-002	5.431840e-003	5.766390e-002	1.061591e+001
7.356422544596405e-002	5.442143e-003	6.812208e-002	1.251751e+001
8.576958985908932e-002	5.454155e-003	8.031543e-002	1.472555e+001
9.999999999999990e-002	5.468160e-003	9.453184e-002	1.728769e+001
1.165914401179830e-001	5.484488e-003	1.111070e-001	2.025840e+001
1.359356390878524e-001	5.503526e-003	1.304321e-001	2.369974e+001
1.584893192461112e-001	5.525721e-003	1.529636e-001	2.768210e+001
1.847849797422289e-001	5.551599e-003	1.792334e-001	3.228500e+001
2.154434690031881e-001	5.581770e-003	2.098617e-001	3.759770e+001
2.511886431509577e-001	5.616945e-003	2.455717e-001	4.371980e+001
2.928644564625232e-001	5.657955e-003	2.872065e-001	5.076154e+001
3.414548873833597e-001	5.705768e-003	3.357491e-001	5.884381e+001
3.981071705534967e-001	5.761511e-003	3.923457e-001	6.809770e+001
4.641588833612772e-001	5.826500e-003	4.583324e-001	7.866341e+001
5.411695265464629e-001	5.902268e-003	5.352672e-001	9.068841e+001
6.309573444801924e-001	5.990600e-003	6.249667e-001	1.043246e+002
7.356422544596403e-001	6.093580e-003	7.295487e-001	1.197241e+002
8.576958985908929e-001	6.213636e-003	8.514823e-001	1.370345e+002
9.999999999999986e-001	6.353596e-003	9.936464e-001	1.563912e+002
1.165914401179830e+000	6.516756e-003	1.159398e+000	1.779102e+002
1.359356390878524e+000	6.706959e-003	1.352649e+000	2.016785e+002
1.584893192461111e+000	6.928680e-003	1.577965e+000	2.277439e+002
1.847849797422288e+000	7.187132e-003	1.840663e+000	2.561053e+002
2.154434690031880e+000	7.488389e-003	2.146946e+000	2.867034e+002
2.511886431509576e+000	7.839520e-003	2.504047e+000	3.194133e+002
2.928644564625231e+000	8.248754e-003	2.920396e+000	3.540409e+002
3.414548873833596e+000	8.725666e-003	3.405823e+000	3.903225e+002
3.981071705534965e+000	9.281387e-003	3.971790e+000	4.279307e+002
4.641588833612770e+000	9.928846e-003	4.631660e+000	4.664852e+002
5.411695265464627e+000	1.068304e-002	5.401012e+000	5.055690e+002
6.309573444801921e+000	1.156131e-002	6.298012e+000	5.447489e+002
7.356422544596399e+000	1.258368e-002	7.343839e+000	5.836002e+002
8.576958985908926e+000	1.377306e-002	8.563186e+000	6.217344e+002
1.000000000000000e+001	1.515537e-002	9.984844e+000	6.588322e+002
Step Information: I_sc=39.8107m Elec=100  (Run: 72/84)
1.000000000000000e-003	5.520744e-003	-4.520744e-003	-8.188650e-001
1.165914401179832e-003	5.520908e-003	-4.354994e-003	-7.888184e-001
1.359356390878525e-003	5.521100e-003	-4.161743e-003	-7.537889e-001
1.584893192461113e-003	5.521323e-003	-3.936430e-003	-7.129505e-001
1.847849797422291e-003	5.521583e-003	-3.673734e-003	-6.653406e-001
2.154434690031883e-003	5.521887e-003	-3.367452e-003	-6.098372e-001
2.511886431509579e-003	5.522241e-003	-3.010354e-003	-5.451328e-001
2.928644564625235e-003	5.522653e-003	-2.594009e-003	-4.697034e-001
3.414548873833600e-003	5.523135e-003	-2.108586e-003	-3.817734e-001
3.981071705534971e-003	5.523696e-003	-1.542624e-003	-2.792739e-001
4.641588833612776e-003	5.524350e-003	-8.827610e-004	-1.597945e-001
5.411695265464634e-003	5.525113e-003	-1.134171e-004	-2.052757e-002
6.309573444801929e-003	5.526002e-003	7.835719e-004	1.417973e-001
7.356422544596409e-003	5.527038e-003	1.829384e-003	3.309882e-001
8.576958985908937e-003	5.528247e-003	3.048712e-003	5.514791e-001
9.999999999999995e-003	5.529656e-003	4.470344e-003	8.084308e-001
1.165914401179831e-002	5.531299e-003	6.127845e-003	1.107849e+000
1.359356390878525e-002	5.533214e-003	8.060349e-003	1.456721e+000
1.584893192461112e-002	5.535448e-003	1.031348e-002	1.863171e+000
1.847849797422290e-002	5.538051e-003	1.294045e-002	2.336643e+000
2.154434690031882e-002	5.541088e-003	1.600326e-002	2.888108e+000
2.511886431509578e-002	5.544627e-003	1.957424e-002	3.530307e+000
2.928644564625235e-002	5.548754e-003	2.373769e-002	4.278022e+000
3.414548873833599e-002	5.553565e-003	2.859192e-002	5.148390e+000
3.981071705534969e-002	5.559175e-003	3.425154e-002	6.161263e+000
4.641588833612775e-002	5.565716e-003	4.085017e-002	7.339608e+000
5.411695265464631e-002	5.573342e-003	4.854361e-002	8.709965e+000
6.309573444801926e-002	5.582232e-003	5.751350e-002	1.030296e+001
7.356422544596405e-002	5.592599e-003	6.797162e-002	1.215385e+001
8.576958985908932e-002	5.604684e-003	8.016490e-002	1.430320e+001
9.999999999999990e-002	5.618776e-003	9.438123e-002	1.679747e+001
1.165914401179830e-001	5.635205e-003	1.109562e-001	1.968983e+001
1.359356390878524e-001	5.654359e-003	1.302813e-001	2.304086e+001
1.584893192461112e-001	5.676692e-003	1.528126e-001	2.691931e+001
1.847849797422289e-001	5.702730e-003	1.790822e-001	3.140290e+001
2.154434690031881e-001	5.733087e-003	2.097104e-001	3.657896e+001
2.511886431509577e-001	5.768481e-003	2.454202e-001	4.254502e+001
2.928644564625232e-001	5.809748e-003	2.870547e-001	4.940915e+001
3.414548873833597e-001	5.857860e-003	3.355970e-001	5.729004e+001
3.981071705534967e-001	5.913954e-003	3.921932e-001	6.631659e+001
4.641588833612772e-001	5.979354e-003	4.581795e-001	7.662693e+001
5.411695265464629e-001	6.055603e-003	5.351139e-001	8.836675e+001
6.309573444801924e-001	6.144501e-003	6.248128e-001	1.016865e+002
7.356422544596403e-001	6.248147e-003	7.293941e-001	1.167377e+002
8.576958985908929e-001	6.368985e-003	8.513269e-001	1.336676e+002
9.999999999999986e-001	6.509868e-003	9.934902e-001	1.526130e+002
1.165914401179830e+000	6.674119e-003	1.159240e+000	1.736919e+002
1.359356390878524e+000	6.865613e-003	1.352491e+000	1.969949e+002
1.584893192461111e+000	7.088867e-003	1.577804e+000	2.225750e+002
1.847849797422288e+000	7.349145e-003	1.840501e+000	2.504374e+002
2.154434690031880e+000	7.652585e-003	2.146782e+000	2.805303e+002
2.511886431509576e+000	8.006339e-003	2.503880e+000	3.127372e+002
2.928644564625231e+000	8.418742e-003	2.920226e+000	3.468720e+002
3.414548873833596e+000	8.899508e-003	3.405649e+000	3.826784e+002
3.981071705534965e+000	9.459955e-003	3.971612e+000	4.198341e+002
4.641588833612770e+000	1.011327e-002	4.631475e+000	4.579603e+002
5.411695265464627e+000	1.087480e-002	5.400820e+000	4.966361e+002
6.309573444801921e+000	1.176244e-002	6.297811e+000	5.354168e+002
7.356422544596399e+000	1.279700e-002	7.343626e+000	5.738551e+002
8.576958985908926e+000	1.400269e-002	8.562956e+000	6.115224e+002
1.000000000000000e+001	1.540763e-002	9.984592e+000	6.480292e+002
Step Information: I_sc=63.0957m Elec=100  (Run: 73/84)
1.000000000000000e-003	5.658075e-003	-4.658075e-003	-8.232614e-001
1.165914401179832e-003	5.658239e-003	-4.492325e-003	-7.939440e-001
1.359356390878525e-003	5.658431e-003	-4.299075e-003	-7.597644e-001
1.584893192461113e-003	5.658655e-003	-4.073762e-003	-7.199170e-001
1.847849797422291e-003	5.658917e-003	-3.811067e-003	-6.734623e-001
2.154434690031883e-003	5.659221e-003	-3.504787e-003	-6.193055e-001
2.511886431509579e-003	5.659577e-003	-3.147690e-003	-5.561706e-001
2.928644564625235e-003	5.659990e-003	-2.731346e-003	-4.825707e-001
3.414548873833600e-003	5.660473e-003	-2.245924e-003	-3.967732e-001
3.981071705534971e-003	5.661036e-003	-1.679964e-003	-2.967592e-001
4.641588833612776e-003	5.661692e-003	-1.020103e-003	-1.801764e-001
5.411695265464634e-003	5.662457e-003	-2.507619e-004	-4.428499e-002
6.309573444801929e-003	5.663349e-003	6.462244e-004	1.141064e-001
7.356422544596409e-003	5.664389e-003	1.692033e-003	2.987142e-001
8.576958985908937e-003	5.665602e-003	2.911357e-003	5.138655e-001
9.999999999999995e-003	5.667015e-003	4.332985e-003	7.645974e-001
1.165914401179831e-002	5.668663e-003	5.990481e-003	1.056771e+000
1.359356390878525e-002	5.670585e-003	7.922979e-003	1.397207e+000
1.584893192461112e-002	5.672826e-003	1.017611e-002	1.793834e+000
1.847849797422290e-002	5.675438e-003	1.280306e-002	2.255872e+000
2.154434690031882e-002	5.678483e-003	1.586586e-002	2.794032e+000
2.511886431509578e-002	5.682034e-003	1.943683e-002	3.420752e+000
2.928644564625235e-002	5.686175e-003	2.360027e-002	4.150465e+000
3.414548873833599e-002	5.691002e-003	2.845449e-002	4.999908e+000
3.981071705534969e-002	5.696630e-003	3.411409e-002	5.988469e+000
4.641588833612775e-002	5.703191e-003	4.071270e-002	7.138581e+000
5.411695265464631e-002	5.710842e-003	4.840611e-002	8.476178e+000
6.309573444801926e-002	5.719761e-003	5.737597e-002	1.003118e+001
7.356422544596405e-002	5.730161e-003	6.783406e-002	1.183807e+001
8.576958985908932e-002	5.742285e-003	8.002730e-002	1.393649e+001
9.999999999999990e-002	5.756422e-003	9.424358e-002	1.637190e+001
1.165914401179830e-001	5.772904e-003	1.108185e-001	1.919632e+001
1.359356390878524e-001	5.792120e-003	1.301435e-001	2.246906e+001
1.584893192461112e-001	5.814525e-003	1.526748e-001	2.625748e+001
1.847849797422289e-001	5.840648e-003	1.789443e-001	3.063776e+001
2.154434690031881e-001	5.871103e-003	2.095724e-001	3.569557e+001
2.511886431509577e-001	5.906612e-003	2.452820e-001	4.152669e+001
2.928644564625232e-001	5.948013e-003	2.869164e-001	4.823736e+001
3.414548873833597e-001	5.996282e-003	3.354586e-001	5.594444e+001
3.981071705534967e-001	6.052559e-003	3.920546e-001	6.477502e+001
4.641588833612772e-001	6.118173e-003	4.580407e-001	7.486560e+001
5.411695265464629e-001	6.194673e-003	5.349749e-001	8.636046e+001
6.309573444801924e-001	6.283866e-003	6.246735e-001	9.940911e+001
7.356422544596403e-001	6.387855e-003	7.292544e-001	1.141626e+002
8.576958985908929e-001	6.509097e-003	8.511868e-001	1.307688e+002
9.999999999999986e-001	6.650453e-003	9.933496e-001	1.493657e+002
1.165914401179830e+000	6.815259e-003	1.159099e+000	1.700741e+002
1.359356390878524e+000	7.007407e-003	1.352349e+000	1.929885e+002
1.584893192461111e+000	7.231430e-003	1.577662e+000	2.181673e+002
1.847849797422288e+000	7.492617e-003	1.840357e+000	2.456228e+002
2.154434690031880e+000	7.797131e-003	2.146638e+000	2.753112e+002
2.511886431509576e+000	8.152158e-003	2.503734e+000	3.071253e+002
2.928644564625231e+000	8.566074e-003	2.920079e+000	3.408888e+002
3.414548873833596e+000	9.048646e-003	3.405500e+000	3.763547e+002
3.981071705534965e+000	9.611256e-003	3.971460e+000	4.132093e+002
4.641588833612770e+000	1.026717e-002	4.631321e+000	4.510805e+002
5.411695265464627e+000	1.103187e-002	5.400663e+000	4.895513e+002
6.309573444801921e+000	1.192336e-002	6.297650e+000	5.281776e+002
7.356422544596399e+000	1.296266e-002	7.343460e+000	5.665089e+002
8.576958985908926e+000	1.417424e-002	8.562785e+000	6.041089e+002
1.000000000000000e+001	1.558664e-002	9.984413e+000	6.405753e+002
Step Information: I_sc=100m Elec=100  (Run: 74/84)
1.000000000000000e-003	5.788253e-003	-4.788253e-003	-8.272364e-001
1.165914401179832e-003	5.788418e-003	-4.622504e-003	-7.985781e-001
1.359356390878525e-003	5.788611e-003	-4.429255e-003	-7.651671e-001
1.584893192461113e-003	5.788835e-003	-4.203942e-003	-7.262155e-001
1.847849797422291e-003	5.789097e-003	-3.941247e-003	-6.808052e-001
2.154434690031883e-003	5.789402e-003	-3.634968e-003	-6.278658e-001
2.511886431509579e-003	5.789758e-003	-3.277872e-003	-5.661500e-001
2.928644564625235e-003	5.790173e-003	-2.861528e-003	-4.942043e-001
3.414548873833600e-003	5.790656e-003	-2.376107e-003	-4.103347e-001
3.981071705534971e-003	5.791220e-003	-1.810148e-003	-3.125677e-001
4.641588833612776e-003	5.791877e-003	-1.150289e-003	-1.986038e-001
5.411695265464634e-003	5.792644e-003	-3.809487e-004	-6.576422e-002
6.309573444801929e-003	5.793537e-003	5.160359e-004	8.907095e-002
7.356422544596409e-003	5.794579e-003	1.561843e-003	2.695352e-001
8.576958985908937e-003	5.795794e-003	2.781165e-003	4.798592e-001
9.999999999999995e-003	5.797210e-003	4.202790e-003	7.249676e-001
1.165914401179831e-002	5.798861e-003	5.860283e-003	1.010592e+000
1.359356390878525e-002	5.800787e-003	7.792777e-003	1.343400e+000
1.584893192461112e-002	5.803031e-003	1.004590e-002	1.731147e+000
1.847849797422290e-002	5.805648e-003	1.267285e-002	2.182848e+000
2.154434690031882e-002	5.808699e-003	1.573565e-002	2.708979e+000
2.511886431509578e-002	5.812257e-003	1.930661e-002	3.321706e+000
2.928644564625235e-002	5.816405e-003	2.347004e-002	4.035146e+000
3.414548873833599e-002	5.821240e-003	2.832425e-002	4.865673e+000
3.981071705534969e-002	5.826878e-003	3.398384e-002	5.832255e+000
4.641588833612775e-002	5.833452e-003	4.058244e-002	6.956848e+000
5.411695265464631e-002	5.841116e-003	4.827584e-002	8.264830e+000
6.309573444801926e-002	5.850052e-003	5.724568e-002	9.785500e+000
7.356422544596405e-002	5.860470e-003	6.770375e-002	1.155261e+001
8.576958985908932e-002	5.872617e-003	7.989697e-002	1.360500e+001
9.999999999999990e-002	5.886780e-003	9.411322e-002	1.598722e+001
1.165914401179830e-001	5.903292e-003	1.106881e-001	1.875024e+001
1.359356390878524e-001	5.922543e-003	1.300131e-001	2.195224e+001
1.584893192461112e-001	5.944989e-003	1.525443e-001	2.565931e+001
1.847849797422289e-001	5.971159e-003	1.788138e-001	2.994625e+001
2.154434690031881e-001	6.001670e-003	2.094418e-001	3.489725e+001
2.511886431509577e-001	6.037244e-003	2.451514e-001	4.060651e+001
2.928644564625232e-001	6.078721e-003	2.867857e-001	4.717863e+001
3.414548873833597e-001	6.127078e-003	3.353278e-001	5.472883e+001
3.981071705534967e-001	6.183458e-003	3.919237e-001	6.338261e+001
4.641588833612772e-001	6.249194e-003	4.579097e-001	7.327501e+001
5.411695265464629e-001	6.325835e-003	5.348437e-001	8.454911e+001
6.309573444801924e-001	6.415192e-003	6.245422e-001	9.735363e+001
7.356422544596403e-001	6.519374e-003	7.291229e-001	1.118394e+002
8.576958985908929e-001	6.640840e-003	8.510551e-001	1.281547e+002
9.999999999999986e-001	6.782460e-003	9.932175e-001	1.464391e+002
1.165914401179830e+000	6.947575e-003	1.158967e+000	1.668160e+002
1.359356390878524e+000	7.140085e-003	1.352216e+000	1.893838e+002
1.584893192461111e+000	7.364533e-003	1.577529e+000	2.142062e+002
1.847849797422288e+000	7.626218e-003	1.840224e+000	2.413023e+002
2.154434690031880e+000	7.931318e-003	2.146503e+000	2.706364e+002
2.511886431509576e+000	8.287034e-003	2.503599e+000	3.021104e+002
2.928644564625231e+000	8.701765e-003	2.919943e+000	3.355575e+002
3.414548873833596e+000	9.185297e-003	3.405364e+000	3.707407e+002
3.981071705534965e+000	9.749046e-003	3.971323e+000	4.073550e+002
4.641588833612770e+000	1.040632e-002	4.631183e+000	4.450358e+002
5.411695265464627e+000	1.117262e-002	5.400523e+000	4.833713e+002
6.309573444801921e+000	1.206603e-002	6.297507e+000	5.219202e+002
7.356422544596399e+000	1.310765e-002	7.343315e+000	5.602313e+002
8.576958985908926e+000	1.432203e-002	8.562637e+000	5.978647e+002
1.000000000000000e+001	1.573783e-002	9.984262e+000	6.344115e+002
Step Information: I_sc=158.489m Elec=100  (Run: 75/84)
1.000000000000000e-003	5.914190e-003	-4.914190e-003	-8.309151e-001
1.165914401179832e-003	5.914350e-003	-4.748436e-003	-8.028669e-001
1.359356390878525e-003	5.914543e-003	-4.555186e-003	-7.701671e-001
1.584893192461113e-003	5.914767e-003	-4.329874e-003	-7.320447e-001
1.847849797422291e-003	5.915029e-003	-4.067180e-003	-6.876009e-001
2.154434690031883e-003	5.915335e-003	-3.760900e-003	-6.357882e-001
2.511886431509579e-003	5.915691e-003	-3.403804e-003	-5.753858e-001
2.928644564625235e-003	5.916106e-003	-2.987462e-003	-5.049709e-001
3.414548873833600e-003	5.916590e-003	-2.502041e-003	-4.228857e-001
3.981071705534971e-003	5.917155e-003	-1.936083e-003	-3.271983e-001
4.641588833612776e-003	5.917813e-003	-1.276224e-003	-2.156581e-001
5.411695265464634e-003	5.918580e-003	-5.068848e-004	-8.564298e-002
6.309573444801929e-003	5.919475e-003	3.900988e-004	6.590092e-002
7.356422544596409e-003	5.920518e-003	1.435905e-003	2.425303e-001
8.576958985908937e-003	5.921734e-003	2.655225e-003	4.483865e-001
9.999999999999995e-003	5.923152e-003	4.076849e-003	6.882905e-001
1.165914401179831e-002	5.924804e-003	5.734340e-003	9.678531e-001
1.359356390878525e-002	5.926732e-003	7.666832e-003	1.293602e+000
1.584893192461112e-002	5.928978e-003	9.919954e-003	1.673130e+000
1.847849797422290e-002	5.931598e-003	1.254690e-002	2.115265e+000
2.154434690031882e-002	5.934653e-003	1.560969e-002	2.630262e+000
2.511886431509578e-002	5.938214e-003	1.918065e-002	3.230037e+000
2.928644564625235e-002	5.942366e-003	2.334408e-002	3.928415e+000
3.414548873833599e-002	5.947207e-003	2.819828e-002	4.741433e+000
3.981071705534969e-002	5.952851e-003	3.385787e-002	5.687672e+000
4.641588833612775e-002	5.959432e-003	4.045646e-002	6.788643e+000
5.411695265464631e-002	5.967104e-003	4.814985e-002	8.069215e+000
6.309573444801926e-002	5.976050e-003	5.711969e-002	9.558101e+000
7.356422544596405e-002	5.986479e-003	6.757775e-002	1.128840e+001
8.576958985908932e-002	5.998639e-003	7.977095e-002	1.329817e+001
9.999999999999990e-002	6.012817e-003	9.398718e-002	1.563114e+001
1.165914401179830e-001	6.029346e-003	1.105621e-001	1.833733e+001
1.359356390878524e-001	6.048619e-003	1.298870e-001	2.147383e+001
1.584893192461112e-001	6.071088e-003	1.524182e-001	2.510559e+001
1.847849797422289e-001	6.097286e-003	1.786877e-001	2.930610e+001
2.154434690031881e-001	6.127831e-003	2.093156e-001	3.415819e+001
2.511886431509577e-001	6.163443e-003	2.450252e-001	3.975460e+001
2.928644564625232e-001	6.204964e-003	2.866595e-001	4.619841e+001
3.414548873833597e-001	6.253373e-003	3.352015e-001	5.360331e+001
3.981071705534967e-001	6.309815e-003	3.917974e-001	6.209332e+001
4.641588833612772e-001	6.375621e-003	4.577833e-001	7.180215e+001
